user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
LV2B000149	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus	GCF_900636965.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus	99.68	0.961	GCF_900636965.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus	99.68	0.961	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000260435.1, s__Lacticaseibacillus zeae, 95.0, 81.22, 0.156	96.09	11	N/A	N/A
LV2B000150	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.92	0.75	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.92	0.75	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.03, 0.472; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.59, 0.475; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.04, 0.465; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.19, 0.263; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.02, 0.21; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.93, 0.249; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.41, 0.216; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.39, 0.207; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.33, 0.215; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.24, 0.192; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.82, 0.212	94.56	11	N/A	N/A
LV2B000151	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus	GCF_900636965.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus	99.67	0.966	GCF_900636965.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus	99.67	0.966	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	96.09	11	N/A	N/A
LV2B000152	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.746	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.746	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.03, 0.472; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.59, 0.48; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.02, 0.463; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.37, 0.209; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.3, 0.261; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.06, 0.248; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.55, 0.214; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.31, 0.194; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.26, 0.205; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.23, 0.219; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.83, 0.213	94.56	11	N/A	N/A
LV2B000153	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.57	0.922	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.57	0.922	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.04	11	N/A	N/A
LV2B000154	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.737	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.737	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.58, 0.484; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.04, 0.462; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.45, 0.209; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.23, 0.264; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.06, 0.247; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.49, 0.21; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.43, 0.218; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.36, 0.201; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.34, 0.19; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.87, 0.211	94.56	11	N/A	N/A
LV2B000155	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.748	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.748	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.78, 0.479; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.06, 0.47; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.2, 0.263; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.16, 0.208; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.11, 0.247; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.54, 0.219; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.41, 0.214; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.34, 0.204; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.26, 0.193; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.85, 0.212	94.56	11	N/A	N/A
LV2B000156	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.91	0.736	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.91	0.736	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.03, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.59, 0.48; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.06, 0.457; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.4, 0.209; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.17, 0.264; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.05, 0.249; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.54, 0.212; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.36, 0.191; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.23, 0.203; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.18, 0.217; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.81, 0.21	94.56	11	N/A	N/A
LV2B000157	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.74	0.73	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.74	0.73	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.26, 0.474; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.75, 0.48; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.1, 0.456; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 83.7, 0.246; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.36, 0.21; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.25, 0.247; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.11, 0.269; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.78, 0.215; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.73, 0.2; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.38, 0.216; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.09, 0.22	91.26	11	N/A	N/A
LV2B000158	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.6	0.919	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.6	0.919	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.59	11	N/A	N/A
LV2B000159	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.59	0.917	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.59	0.917	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.04	11	N/A	N/A
LV2B000160	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.15	0.726	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.15	0.726	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.26, 0.474; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.75, 0.481; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.28, 0.437; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 83.84, 0.243; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.49, 0.272; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.46, 0.209; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.26, 0.25; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.97, 0.216; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.79, 0.196; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.65, 0.217; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.06, 0.223	90.43	11	N/A	N/A
LV2B000161	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale	GCF_001042655.1	96.07	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale	98.33	0.933	GCF_001042655.1	96.07	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale	98.33	0.933	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_040427915.1, s__Bifidobacterium vaginale_C, 95.62, 95.87, 0.856; GCA_947289115.1, s__Bifidobacterium sp947289115, 95.0, 93.56, 0.643; GCF_003397585.1, s__Bifidobacterium piotii, 95.0, 89.28, 0.592; GCA_946997215.1, s__Bifidobacterium vaginale_I, 95.0, 89.24, 0.622; GCF_001546455.1, s__Bifidobacterium vaginale_B, 95.0, 88.49, 0.533; GCA_947252975.1, s__Bifidobacterium sp947252975, 95.0, 88.2, 0.438; GCF_001546485.1, s__Bifidobacterium vaginale_D, 95.0, 84.34, 0.202; GCF_000263595.1, s__Bifidobacterium vaginale_E, 95.0, 83.93, 0.222; GCF_003397705.1, s__Bifidobacterium swidsinskii, 95.59, 83.89, 0.207; GCA_003585845.1, s__Bifidobacterium sp003585845, 95.0, 83.85, 0.17; GCF_003293675.1, s__Bifidobacterium leopoldii, 96.33, 83.58, 0.215; GCF_029207615.1, s__Bifidobacterium greenwoodii, 95.0, 83.43, 0.235; GCF_002896555.1, s__Bifidobacterium vaginale_F, 95.0, 83.26, 0.157; GCA_947088155.1, s__Bifidobacterium sp947088155, 95.0, 83.12, 0.223; GCF_003408845.1, s__Bifidobacterium vaginale_H, 95.0, 82.97, 0.168; GCA_003585735.2, s__Bifidobacterium sp003585735, 95.0, 82.65, 0.204; GCA_947253155.1, s__Bifidobacterium sp947253155, 95.0, 82.47, 0.198; GCA_946891915.1, s__Bifidobacterium sp946891915, 95.0, 81.61, 0.174	95.04	11	N/A	N/A
LV2B000163	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.58	0.922	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.58	0.922	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.04	11	N/A	N/A
LV2B000166	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae	GCF_000186445.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae	98.3	0.828	GCF_000186445.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae	98.3	0.828	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	98.25	11	N/A	N/A
LV2B000167	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.74	0.932	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.74	0.932	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.02	11	N/A	N/A
LV2B000168	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__Dermabacter hominis	GCF_001570785.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__Dermabacter hominis	95.89	0.893	GCF_001570785.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__Dermabacter hominis	95.89	0.893	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001678905.1, s__Dermabacter vaginalis, 95.0, 88.27, 0.635; GCA_946223075.1, s__Dermabacter sp946223075, 95.0, 85.74, 0.546; GCF_025147465.1, s__Dermabacter sp025147465, 95.0, 85.66, 0.477; GCA_001403775.1, s__Dermabacter indicis, 95.0, 85.6, 0.487	96.6	11	N/A	N/A
LV2B000170	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum sanguinis	GCF_003957255.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum sanguinis	96.73	0.897	GCF_003957255.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum sanguinis	96.73	0.897	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_028864145.1, s__Actinotignum schaalii_B, 95.14, 94.31, 0.861; GCF_000411135.1, s__Actinotignum schaalii_A, 95.0, 92.71, 0.822; GCF_034119425.1, s__Actinotignum schaalii_C, 95.02, 91.84, 0.799; GCF_030216305.1, s__Actinotignum timonense_A, 95.0, 90.94, 0.791; GCF_000724605.1, s__Actinotignum schaalii, 95.0, 90.23, 0.699; GCF_900155575.1, s__Actinotignum timonense, 95.0, 89.92, 0.715	95.67	11	N/A	N/A
LV2B000171	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.98	0.752	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.98	0.752	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.71, 0.478; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.99, 0.467; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.2, 0.263; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.17, 0.209; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.09, 0.248; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.63, 0.217; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.58, 0.204; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.36, 0.216; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.28, 0.191; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.73, 0.213	94.56	11	N/A	N/A
LV2B000172	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.56	0.917	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.56	0.917	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 96.8, 0.526; GCF_001436455.1, s__Lactobacillus jensenii, 95.0, 89.65, 0.699; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 83.29, 0.318	95.33	11	N/A	N/A
LV2B000173	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium swidsinskii	GCF_003397705.1	95.59	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium swidsinskii	98.44	0.938	GCF_003397705.1	95.59	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium swidsinskii	98.44	0.938	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003293675.1, s__Bifidobacterium leopoldii, 96.33, 95.82, 0.832; GCA_003585845.1, s__Bifidobacterium sp003585845, 95.0, 94.91, 0.743; GCA_947088155.1, s__Bifidobacterium sp947088155, 95.0, 90.82, 0.6; GCA_947289115.1, s__Bifidobacterium sp947289115, 95.0, 89.54, 0.453; GCA_947252975.1, s__Bifidobacterium sp947252975, 95.0, 88.58, 0.372; GCF_029207615.1, s__Bifidobacterium greenwoodii, 95.0, 87.75, 0.47; GCF_000263595.1, s__Bifidobacterium vaginale_E, 95.0, 87.64, 0.48; GCA_003585735.2, s__Bifidobacterium sp003585735, 95.0, 86.87, 0.431; GCA_947253155.1, s__Bifidobacterium sp947253155, 95.0, 86.73, 0.44; GCF_001546485.1, s__Bifidobacterium vaginale_D, 95.0, 86.47, 0.401; GCF_002896555.1, s__Bifidobacterium vaginale_F, 95.0, 86.12, 0.292; GCA_947254595.1, s__Bifidobacterium sp947254595, 95.0, 86.11, 0.349; GCA_946891915.1, s__Bifidobacterium sp946891915, 95.0, 85.66, 0.366; GCF_003408845.1, s__Bifidobacterium vaginale_H, 95.0, 85.62, 0.325; GCF_001042655.1, s__Bifidobacterium vaginale, 96.07, 84.38, 0.21; GCF_040427915.1, s__Bifidobacterium vaginale_C, 95.62, 84.04, 0.199; GCF_003397585.1, s__Bifidobacterium piotii, 95.0, 83.05, 0.181; GCA_947292085.1, s__Bifidobacterium sp947292085, 95.0, 82.87, 0.189; GCF_001546455.1, s__Bifidobacterium vaginale_B, 95.0, 82.6, 0.172; GCF_001563665.1, s__Bifidobacterium vaginale_A, 95.0, 82.34, 0.155; GCA_946997215.1, s__Bifidobacterium vaginale_I, 95.0, 82.3, 0.156	95.45	11	N/A	N/A
